APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	Cont_S1.PAU	Cont_S2.PAU	Cont_S3.PAU	Cont_S4.PAU	TDP43_S5.PAU	TDP43_S6.PAU	TDP43_S7.PAU	Cont_S1.TPM	Cont_S2.TPM	Cont_S3.TPM	Cont_S4.TPM	TDP43_S5.TPM	TDP43_S6.TPM	TDP43_S7.TPM	Site	Control_mean_PAU	KO_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000154188.12_2_D	ENST00000517746	ENSG00000154188.12	ANGPT1	chr8	107249676	107252015	-	107249676	107251854	2178	6	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000154188.12_3_D	ENST00000517746	ENSG00000154188.12	ANGPT1	chr8	107249761	107252015	-	107249761	107251854	2093	6	0	0	0	0	100	0	NA	0	0	0	0	0.363626	0	0	D	0	50	50	0.5	1	NS	NS
ENSG00000154188.12_4_D	ENST00000517746	ENSG00000154188.12	ANGPT1	chr8	107250056	107252015	-	107250056	107251854	1798	6	100	0	0	100	0	100	NA	0.059849	0	0	0.226576	0	0.20527	0	D	50	50	0	1	1	NS	NS
ENSG00000154188.12_5_D	ENST00000517746	ENSG00000154188.12	ANGPT1	chr8	107251341	107252015	-	107251341	107251854	513	6	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000154188.12_6_P	ENST00000517746	ENSG00000154188.12	ANGPT1	chr8	107251478	107252015	-	107251478	107251854	376	6	0	100	100	0	0	0	NA	0	0.082725	0.134643	0	0	0	0	P	50	0	-50	0.181690113816209	1	NS	NS
ENSG00000147679.14_1_P	ENST00000517820,ENST00000520733	ENSG00000147679.14	UTP23	chr8	116848887	116849053	+	116849037	116849053	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000147679.14_2_D	ENST00000517820,ENST00000520733	ENSG00000147679.14	UTP23	chr8	116848887	116849250	+	116849037	116849250	213	2	100	100	100	100	100	100	100	2.165418	0.979574	3.073282	0.634556	1.467518	0.630773	0.319885	D	100	100	0	1	1	NS	NS
ENSG00000205133.14_1_P	ENST00000517858,ENST00000981621,ENST00000378861	ENSG00000205133.14	TRIQK	chr8	92885713	92886735	-	92885713	92886617	904	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000205133.14_2_D	ENST00000517858,ENST00000981621,ENST00000518748	ENSG00000205133.14	TRIQK	chr8	92885333	92886735	-	92885333	92886617	1284	4	0	0	0	0	25.59	0	0	0	0	0	0	8.055607	0	0	D	0	8.53	8.53	0.422649730810374	1	NS	NS
ENSG00000182183.16_1_S	ENST00000517870	ENSG00000182183.16	SHISAL2A	chr1	52656789	52657065	+	52657040	52657065	25	1	100	100	100	100	100	100	100	21.369416	22.824341	19.679257	25.181478	18.577356	27.044561	24.574118	S	100	100	0	1	1	NS	NS
ENSG00000185697.19_1_S	ENST00000517885	ENSG00000185697.19	MYBL1	chr8	66562174	66564825	-	66562174	66564696	2522	1	100	100	100	100	100	100	100	0.30683	0.56159	0.124608	0.414982	0.045696	0.357328	0.358631	S	100	100	0	1	1	NS	NS
ENSG00000181790.14_1_S	ENST00000517894	ENSG00000181790.14	ADGRB1	chr8	142544219	142545007	+	142544417	142545007	590	1	100	100	100	100	100	100	100	101.571279	75.877512	113.582516	80.645352	100.859111	107.351853	105.575718	S	100	100	0	1	1	NS	NS
ENSG00000123124.16_2_D	ENST00000517970,ENST00000994505,ENST00001138730,ENST00001122668	ENSG00000123124.16	WWP1	chr8	86466793	86467678	+	86467034	86467678	644	4	0	0	0	37.182	35.87	0	0	0	0	0	7.015005	5.342636	0	0	D	9.2955	11.9566666666667	2.66116666666666	0.868780585724468	1	NS	NS
ENSG00000123124.16_3_D	ENST00000517970,ENST00000994505,ENST00001138730,ENST00001122668	ENSG00000123124.16	WWP1	chr8	86466793	86467954	+	86467034	86467954	920	4	0	17.226	64.649	0	18.154	25.889	75.402	0	3.334704	10.781223	0	2.703915	3.310277	10.962043	D	20.46875	39.815	19.34625	0.453614638066895	1	NS	NS
ENSG00000123124.16_4_D	ENST00000517970,ENST00000994505,ENST00001138730,ENST00001122668	ENSG00000123124.16	WWP1	chr8	86466793	86468247	+	86467034	86468247	1213	4	24.984	16.514	2.975	7.068	19.833	26.439	24.598	3.819463	3.196749	0.496166	1.333559	2.95406	3.380585	3.576003	D	12.88525	23.6233333333333	10.7380833333333	0.115190709795947	1	NS	NS
ENSG00000038274.20_1_P	ENST00000518095,ENST00000280969	ENSG00000038274.20	MAT2B	chr5	163516517	163519151	+	163518363	163519151	788	2	100	82.35	0	0	0	49.269	0	9.326552	7.741948	0	0	0	4.185653	0	P	45.5875	16.423	-29.1645	0.395839676862173	1	NS	NS
ENSG00000038274.20_2_D	ENST00000518095,ENST00000280969	ENSG00000038274.20	MAT2B	chr5	163516517	163519336	+	163518363	163519336	973	2	0	17.65	100	100	100	50.731	100	0	1.659367	8.689509	10.916893	9.175879	4.309899	9.759307	D	54.4125	83.577	29.1645	0.395839676862173	1	NS	NS
ENSG00000154582.20_1_D	ENST00000518127,ENST00000984138,ENST00000984140,ENST00000984141,ENST00001043241	ENSG00000154582.20	ELOC	chr8	73945876	73946820	-	73945876	73946629	753	6	1.8	6.59	0	0	0	0	0	10.979273	35.850978	0	0	0	0	0	D	2.0975	0	-2.0975	0.270515364465124	1	NS	NS
ENSG00000154582.20_2_D	ENST00000518127,ENST00000984138,ENST00000984140,ENST00000984141,ENST00001043241	ENSG00000154582.20	ELOC	chr8	73946098	73946820	-	73946098	73946629	531	6	0	0	0	16.534	0	2.624	3.521	0	0	0	86.844271	0	12.315027	13.538915	D	4.1335	2.04833333333333	-2.08516666666667	0.654977411910451	1	NS	NS
ENSG00000154582.20_3_D	ENST00000518127,ENST00000984138,ENST00000984140,ENST00000984141,ENST00001063814	ENSG00000154582.20	ELOC	chr8	73945611	73946820	-	73945611	73946629	1018	6	0	5.29	2.183	7.665	2.178	1.776	7.518	0	28.780353	9.42647	40.261059	9.672466	8.336553	28.908051	D	3.7845	3.824	0.0394999999999999	0.988081564644947	1	NS	NS
ENSG00000154582.20_4_D	ENST00000518127,ENST00000984138,ENST00000984140,ENST00000984141,ENST00001063814	ENSG00000154582.20	ELOC	chr8	73945641	73946820	-	73945641	73946629	988	6	4.69	0	4.496	0	5.853	5.86	0	28.600956	0	19.412018	0	25.992282	27.50398	0	D	2.2965	3.90433333333333	1.60783333333333	0.535543633873157	1	NS	NS
ENSG00000006377.11_1_P	ENST00000518156	ENSG00000006377.11	DLX6	chr7	97009795	97010193	+	97010047	97010193	146	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	P	NA	NA	NA	NA	NA	NS	NS
ENSG00000006377.11_2_D	ENST00000518156	ENSG00000006377.11	DLX6	chr7	97009795	97010602	+	97010047	97010602	555	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	NA	NA	NA	NA	NA	NS	NS
ENSG00000006377.11_3_D	ENST00000518156	ENSG00000006377.11	DLX6	chr7	97009795	97011040	+	97010047	97011040	993	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	NA	NA	NA	NA	NA	NS	NS
ENSG00000131203.14_1_S	ENST00000518237	ENSG00000131203.14	IDO1	chr8	39927829	39928431	+	39928185	39928431	246	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000091656.19_1_P	ENST00000518282	ENSG00000091656.19	ZFHX4	chr8	76863093	76865923	+	76864565	76865923	1358	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000091656.19_2_D	ENST00000518282	ENSG00000091656.19	ZFHX4	chr8	76863093	76867285	+	76864565	76867285	2720	2	100	100	100	100	100	100	100	0.248029	0.336072	0.270329	0.367631	0.959119	1.247615	0.805926	D	100	100	0	1	1	NS	NS
ENSG00000160180.19_1_D	ENST00000518498,ENST00001097838,ENST00001097840	ENSG00000160180.19	TFF3	chr21	42311666	42312269	-	42311666	42312255	589	2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	NA	NA	NA	NA	NA	NS	NS
ENSG00000160180.19_2_P	ENST00000518498,ENST00001097838,ENST00001097840	ENSG00000160180.19	TFF3	chr21	42312052	42312269	-	42312052	42312255	203	2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	P	NA	NA	NA	NA	NA	NS	NS
ENSG00000104695.15_1_S	ENST00000518564,ENST00001105046,ENST00000221138	ENSG00000104695.15	PPP2CB	chr8	30785609	30786307	-	30785609	30785986	377	1	100	100	100	100	100	100	100	187.758805	235.546949	156.874236	221.824954	180.486673	182.373284	168.505457	S	100	100	0	1	1	NS	NS
ENSG00000145934.18_1_S	ENST00000518659	ENSG00000145934.18	TENM2	chr5	168262048	168264157	+	168262810	168264157	1347	1	100	100	100	100	100	100	100	3.551946	3.488747	3.608157	3.568401	3.883307	4.294639	4.263656	S	100	100	0	1	1	NS	NS
ENSG00000185942.14_1_S	ENST00000519049	ENSG00000185942.14	NKAIN3	chr8	62999230	62999652	+	62999334	62999652	318	1	100	100	100	100	100	100	100	1.033162	0.250823	1.036133	1.3026	0.711846	1.150876	0.522591	S	100	100	0	1	1	NS	NS
ENSG00000196591.14_1_D	ENST00000519065	ENSG00000196591.14	HDAC2	chr6	113933027	113941088	-	113933027	113941057	8030	3	3.092	2.718	3.943	2.686	2.507	2.806	1.357	0.730596	0.722497	1.141956	0.775666	0.83712	0.786853	0.485936	D	3.10975	2.22333333333333	-0.886416666666666	0.176024063310806	1	NS	NS
ENSG00000253958.3_1_S	ENST00000519106	ENSG00000253958.3	CLDN23	chr8	8701936	8704097	+	8703277	8704097	820	1	100	100	100	100	100	100	100	0.714317	0.785627	0.536879	0.843714	1.084995	0.634525	0.785123	S	100	100	0	1	1	NS	NS
ENSG00000132842.18_2_D	ENST00000519295,ENST00000695510,ENST00000695512	ENSG00000132842.18	AP3B1	chr5	77991639	78003055	-	77991639	78002901	11262	3	100	16.066	100	13.115	100	6.694	100	0.048961	0.04618	0.030128	0.016463	0.031101	0.01604	0.043695	D	57.29525	68.898	11.60275	0.783930174365835	1	NS	NS
ENSG00000132842.18_3_P	ENST00000519295,ENST00000695510,ENST00000695512	ENSG00000132842.18	AP3B1	chr5	78000524	78003055	-	78000524	78002901	2377	3	0	83.934	0	86.885	0	93.306	0	0	0.241262	0	0.109069	0	0.223582	0	P	42.70475	31.102	-11.60275	0.783930174365835	1	NS	NS
ENSG00000147475.19_1_P	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37754195	+	37754115	37754195	80	9	0	33.394	0	50.826	0	48.813	28.771	0	8.687246	0	14.973631	0	13.554398	7.191146	P	21.055	25.8613333333333	4.80633333333333	0.811369248114769	1	NS	NS
ENSG00000147475.19_2_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37754250	+	37754115	37754250	135	9	0	0	0	0	26.466	0	0	0	0	0	0	6.387855	0	0	D	0	8.822	8.822	0.422649730810374	1	NS	NS
ENSG00000147475.19_3_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37754624	+	37754115	37754624	509	9	0	13.076	10.163	0	14.62	0	11.643	0	3.40179	1.648458	0	3.528678	0	2.910079	D	5.80975	8.75433333333333	2.94458333333333	0.627018362066669	1	NS	NS
ENSG00000147475.19_4_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37754822	+	37754115	37754822	707	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000147475.19_5_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37756785	+	37754115	37756785	2670	9	51.491	28.377	65.932	19.063	13.067	26.83	23.26	7.616803	7.382115	10.69435	5.615987	3.153959	7.450349	5.813683	D	41.21575	21.0523333333333	-20.1634166666667	0.156468345452485	1	NS	NS
ENSG00000147475.19_6_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37757388	+	37754115	37757388	3273	9	0	0	0	0	20.722	0	0	0	0	0	0	5.00137	0	0	D	0	6.90733333333333	6.90733333333333	0.422649730810374	1	NS	NS
ENSG00000147475.19_7_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37757667	+	37754115	37757667	3552	9	0	0	0	30.111	0	13.905	0	0	0	0	8.871003	0	3.861264	0	D	7.52775	4.635	-2.89275	0.757582976939899	1	NS	NS
ENSG00000147475.19_8_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37757742	+	37754115	37757742	3627	9	0	0	23.905	0	0	0	36.327	0	0	3.877417	0	0	0	9.079812	D	5.97625	12.109	6.13275	0.680794569210569	1	NS	NS
ENSG00000147475.19_9_D	ENST00000519638	ENSG00000147475.19	ERLIN2	chr8	37753914	37757801	+	37754115	37757801	3686	9	48.509	25.153	0	0	25.125	10.452	0	7.17576	6.543605	0	0	6.064265	2.902237	0	D	18.4155	11.859	-6.5565	0.654565065139736	1	NS	NS
ENSG00000174705.15_1_S	ENST00000519643	ENSG00000174705.15	SH3PXD2B	chr5	172325180	172325380	-	172325180	172325275	95	1	NA	NA	100	100	100	NA	NA	0	0	2.176292	0.846075	0.899684	0	0	S	100	100	0	NA	NA	NS	NS
ENSG00000171045.18_1_S	ENST00000519651,ENST00001009159,ENST00001073597,ENST00001073598	ENSG00000171045.18	TSNARE1	chr8	142270474	142271691	-	142270474	142271086	612	1	100	100	100	100	100	100	100	21.634719	17.244877	23.028563	19.346073	23.314083	22.479326	19.961759	S	100	100	0	1	1	NS	NS
ENSG00000174032.19_1_S	ENST00000519676,ENST00001005322	ENSG00000174032.19	SLC25A30	chr13	45393315	45396318	-	45393315	45395973	2658	1	100	100	100	100	100	100	100	5.980268	5.443412	5.0023	7.582117	4.969602	5.094515	4.843175	S	100	100	0	1	1	NS	NS
ENSG00000176256.11_1_S	ENST00000519684	ENSG00000176256.11	HMGB4	chr1	33862864	33864791	+	33864752	33864791	39	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000130477.17_1_S	ENST00000519716	ENSG00000130477.17	UNC13A	chr19	17601336	17606354	-	17601336	17606053	4717	1	100	100	100	100	100	100	100	49.282607	46.9901	52.298613	48.0226	40.671825	44.307036	45.045927	S	100	100	0	1	1	NS	NS
ENSG00000254087.10_1_S	ENST00000519728	ENSG00000254087.10	LYN	chr8	56009907	56011381	+	56010110	56011381	1271	1	NA	NA	NA	100	100	100	100	0	0	0	0.087324	0.086249	0.255888	0.091936	S	100	100	0	NA	NA	NS	NS
ENSG00000113732.11_1_P	ENST00000519911	ENSG00000113732.11	ATP6V0E1	chr5	173034398	173034897	+	173034423	173034897	474	2	97.987	97.614	98.428	97.94	98.026	97.323	97.768	41.492273	52.386757	39.967858	47.146955	41.566275	43.342704	35.277069	P	97.99225	97.7056666666667	-0.28658333333334	0.336354181396078	1	NS	NS
ENSG00000113732.11_2_D	ENST00000519911	ENSG00000113732.11	ATP6V0E1	chr5	173034398	173035445	+	173034423	173035445	1022	2	2.013	2.386	1.572	2.06	1.974	2.677	2.232	0.852563	1.280259	0.638137	0.991414	0.83687	1.191972	0.805233	D	2.00775	2.29433333333333	0.286583333333333	0.336354181396087	1	NS	NS
ENSG00000253719.4_1_P	ENST00000519948	ENSG00000253719.4	ATXN7L3B	chr12	74537834	74541452	+	74538406	74541452	3046	2	96.151	96.813	96.757	96.095	97.038	96.755	97.145	273.475951	291.543282	298.365933	291.443323	269.197864	272.24396	317.385691	P	96.454	96.9793333333333	0.525333333333322	0.0699160750321351	1	NS	NS
ENSG00000253719.4_2_D	ENST00000519948	ENSG00000253719.4	ATXN7L3B	chr12	74537834	74545430	+	74538406	74545430	7024	2	3.849	3.187	3.243	3.905	2.962	3.245	2.855	10.948492	9.598283	9.999201	11.842375	8.217704	9.131948	9.32621	D	3.546	3.02066666666667	-0.525333333333333	0.0699160750321293	1	NS	NS
ENSG00000169427.9_1_S	ENST00000520439	ENSG00000169427.9	KCNK9	chr8	139617120	139619099	-	139617120	139618257	1137	1	100	100	100	100	100	100	100	1.481081	1.292931	1.370011	1.535702	2.495936	1.203198	1.959338	S	100	100	0	1	1	NS	NS
ENSG00000253626.4_1_S	ENST00000520547	ENSG00000253626.4	EIF5AL1	chr10	79512532	79516440	+	79513114	79516440	3326	1	100	100	100	100	100	100	100	54.729839	59.753825	55.336607	56.955741	55.385981	59.979065	62.135786	S	100	100	0	1	1	NS	NS
ENSG00000186106.13_1_S	ENST00000520552	ENSG00000186106.13	ANKRD46	chr8	100509751	100510639	-	100509751	100510576	825	1	100	100	100	100	100	100	100	0.064205	0.082921	0.073264	0.053202	0.064824	0.168481	0.126045	S	100	100	0	1	1	NS	NS
ENSG00000069206.16_1_S	ENST00000520720	ENSG00000069206.16	ADAM7	chr8	24526754	24526970	+	24526781	24526970	189	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000104365.18_3_D	ENST00000520810,ENST00000982790	ENSG00000104365.18	IKBKB	chr8	42330913	42332333	+	42330979	42332333	1354	4	76.907	66.811	42.191	39.769	34.769	61.415	0	5.600482	4.415326	4.458311	2.825932	4.277117	5.372989	0	D	56.4195	32.0613333333333	-24.3581666666667	0.308836446822672	1	NS	NS
ENSG00000104365.18_4_D	ENST00000520810,ENST00000982790	ENSG00000104365.18	IKBKB	chr8	42330913	42332460	+	42330979	42332460	1481	4	0	33.189	11.122	60.231	15.702	19.872	100	0	2.193314	1.175214	4.279922	1.931606	1.738523	9.123128	D	26.1355	45.1913333333333	19.0558333333333	0.577007973841357	1	NS	NS
ENSG00000104365.18_1_P	ENST00000520810,ENST00000982790,ENST00000522147	ENSG00000104365.18	IKBKB	chr8	42330913	42331608	+	42331431	42331608	177	4	23.093	0	46.687	0	27.998	18.713	0	1.681671	0	4.933355	0	3.444172	1.637108	0	P	17.445	15.5703333333333	-1.87466666666667	0.897820434077697	1	NS	NS
ENSG00000104365.18_2_D	ENST00000520810,ENST00000982790,ENST00000522147	ENSG00000104365.18	IKBKB	chr8	42330913	42331909	+	42331431	42331909	478	4	0	0	0	0	21.53	0	0	0	0	0	0	2.648558	0	0	D	0	7.17666666666667	7.17666666666667	0.422649730810374	1	NS	NS
ENSG00000158941.19_1_P	ENST00000520861,ENST00000952221,ENST00000910077,ENST00000308511	ENSG00000158941.19	CCAR2	chr8	22619149	22619921	+	22619682	22619921	239	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000158941.19_2_D	ENST00000520861,ENST00000952221,ENST00000910077,ENST00000308511	ENSG00000158941.19	CCAR2	chr8	22619149	22620468	+	22619682	22620468	786	2	100	100	100	100	100	100	100	97.673897	96.717154	108.724945	93.585998	110.730496	98.237834	107.797442	D	100	100	0	1	1	NS	NS
ENSG00000134516.22_1_S	ENST00000520908	ENSG00000134516.22	DOCK2	chr5	170082795	170083382	+	170082858	170083382	524	1	NA	NA	NA	NA	100	NA	NA	0	0	0	0	0.258266	0	0	S	NA	100	NA	NA	NA	NS	NS
ENSG00000146006.9_1_S	ENST00000521094,ENST00000274711	ENSG00000146006.9	LRRTM2	chr5	138872454	138874556	-	138872454	138873009	555	1	100	100	100	100	100	100	100	1.149728	0.891684	0.386701	1.032054	2.285953	2.259033	2.224213	S	100	100	0	1	1	NS	NS
ENSG00000008513.19_1_S	ENST00000521180	ENSG00000008513.19	ST3GAL1	chr8	133454852	133459937	-	133454852	133459763	4911	1	100	100	100	100	100	100	100	11.647522	12.371038	11.390739	11.082965	12.052694	13.431935	13.24584	S	100	100	0	1	1	NS	NS
ENSG00000198585.13_2_P	ENST00000521288,ENST00000537561	ENSG00000198585.13	NUDT16	chr3	131383161	131383641	+	131383442	131383641	199	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000198585.13_3_D	ENST00000521288,ENST00000537561	ENSG00000198585.13	NUDT16	chr3	131383161	131386089	+	131383442	131386089	2647	4	46.307	46.32	52.996	46.146	48.52	48.875	44.482	8.665516	9.031139	10.954967	9.274806	9.89926	10.477003	10.014783	D	47.94225	47.2923333333333	-0.64991666666667	0.779211984297776	1	NS	NS
ENSG00000198585.13_4_D	ENST00000521288,ENST00000537561	ENSG00000198585.13	NUDT16	chr3	131383161	131388830	+	131383442	131388830	5388	4	53.693	53.68	47.004	53.854	51.48	51.125	55.518	10.04758	10.466269	9.716439	10.82414	10.503084	10.95926	12.499505	D	52.05775	52.7076666666667	0.64991666666667	0.779211984297776	1	NS	NS
ENSG00000102878.20_1_S	ENST00000521374,ENST00001034197,ENST00001139169,ENST00000963188	ENSG00000102878.20	HSF4	chr16	67169630	67169945	+	67169785	67169945	160	1	100	100	100	100	100	100	100	17.133636	24.707716	25.104091	21.340495	18.71343	13.232583	16.65288	S	100	100	0	1	1	NS	NS
ENSG00000164270.21_1_S	ENST00000521530	ENSG00000164270.21	HTR4	chr5	148446041	148451272	-	148446041	148451184	5143	1	100	100	100	100	NA	NA	100	0.0107	0.023623	0.073072	0.061798	0	0	0.011052	S	100	100	0	NA	NA	NS	NS
ENSG00000120533.14_1_P	ENST00000521662	ENSG00000120533.14	ENY2	chr8	109343404	109343664	+	109343481	109343664	183	2	77.38	80.963	85.579	84.066	89.035	84.465	86.786	96.316764	113.544119	138.459101	149.12637	182.653713	128.603656	156.237235	P	81.997	86.762	4.765	0.0877174142424773	1	NS	NS
ENSG00000120533.14_2_D	ENST00000521662	ENSG00000120533.14	ENY2	chr8	109343404	109345952	+	109343481	109345952	2471	2	22.62	19.037	14.421	15.934	10.965	15.535	13.214	28.155565	26.697313	23.331824	28.26637	22.493997	23.653116	23.78944	D	18.003	13.238	-4.765	0.0877174142424773	1	NS	NS
ENSG00000253506.3_1_S	ENST00000521764	ENSG00000253506.3	NACA2	chr17	61590425	61591219	-	61590425	61590532	107	1	100	100	100	100	100	100	100	211.408054	225.461008	221.426708	221.965514	258.086352	243.348297	288.324775	S	100	100	0	1	1	NS	NS
ENSG00000147676.16_1_P	ENST00000522112	ENSG00000147676.16	MAL2	chr8	119243416	119243793	+	119243488	119243793	305	2	0	0	0	0	0	0	39.617	0	0	0	0	0	0	1.795435	P	0	13.2056666666667	13.2056666666667	0.422649730810374	1	NS	NS
ENSG00000147676.16_2_D	ENST00000522112	ENSG00000147676.16	MAL2	chr8	119243416	119245673	+	119243488	119245673	2185	2	100	100	100	100	100	100	60.383	4.95318	6.862359	5.729958	5.363387	3.618427	2.682525	2.736513	D	100	86.7943333333333	-13.2056666666667	0.422649730810374	1	NS	NS
ENSG00000113269.16_1_D	ENST00000522208,ENST00001005592,ENST00001005593,ENST00001005594	ENSG00000113269.16	RNF130	chr5	179911650	179920426	-	179911650	179920309	8659	2	100	100	100	100	100	100	100	46.430415	43.371243	44.971012	42.777199	44.120205	47.861841	43.881306	D	100	100	0	1	1	NS	NS
ENSG00000113269.16_2_P	ENST00000522208,ENST00001005592,ENST00001005593,ENST00001005594	ENSG00000113269.16	RNF130	chr5	179918910	179920426	-	179918910	179920309	1399	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000184647.12_1_S	ENST00000522210	ENSG00000184647.12	PRSS55	chr8	10553942	10554166	+	10554032	10554166	134	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000231989.5_1_S	ENST00000522232	ENSG00000231989.5	PPP1R2B	chr5	156850294	156852528	+	156851180	156852528	1348	1	100	100	100	100	100	100	100	21.334518	21.902604	17.551278	20.980152	15.123241	18.911681	19.669739	S	100	100	0	1	1	NS	NS
ENSG00000168333.16_1_S	ENST00000522267,ENST00000399653	ENSG00000168333.16	PPDPFL	chr8	49075151	49076090	+	49075247	49076090	843	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000240694.11_1_S	ENST00000522362	ENSG00000240694.11	PNMA2	chr8	26504685	26509243	-	26504685	26507660	2975	1	100	100	100	100	100	100	100	141.055473	143.295124	148.096753	144.572789	113.046467	116.510452	122.246891	S	100	100	0	1	1	NS	NS
ENSG00000160886.14_1_S	ENST00000522591,ENST00001095860,ENST00000292430,ENST00001095861,ENST00000519387,ENST00001095858,ENST00001095859	ENSG00000160886.14	LY6K	chr8	142701599	142703466	+	142703371	142703466	95	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000214814.8_1_S	ENST00000522917	ENSG00000214814.8	FER1L6	chr8	124119606	124120061	+	124119790	124120061	271	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000104490.19_1_D	ENST00000522951,ENST00000220931	ENSG00000104490.19	NCALD	chr8	101686541	101689406	-	101686541	101689058	2517	5	29.418	31.914	28.631	31.438	23.261	32.627	23.01	40.781547	43.7025	42.715414	44.075824	37.679422	44.121607	37.608564	D	30.35025	26.2993333333333	-4.05091666666667	0.327995708813727	1	NS	NS
ENSG00000104490.19_2_D	ENST00000522951,ENST00000220931	ENSG00000104490.19	NCALD	chr8	101686735	101689406	-	101686735	101689058	2323	5	53.817	43.314	44.082	60.519	32.928	45.931	26.891	74.605147	59.314421	65.76712	84.847511	53.338706	62.113556	43.951787	D	50.433	35.25	-15.183	0.0954376778518319	1	NS	NS
ENSG00000104490.19_3_D	ENST00000522951,ENST00000220931	ENSG00000104490.19	NCALD	chr8	101686787	101689406	-	101686787	101689058	2271	5	3.6	16.242	10.339	0	14.227	9.489	26.397	4.99039	22.241953	15.425792	0	23.046323	12.83228	43.144608	D	7.54525	16.7043333333333	9.15908333333334	0.215124112710367	1	NS	NS
ENSG00000104490.19_4_D	ENST00000522951,ENST00000220931	ENSG00000104490.19	NCALD	chr8	101688475	101689406	-	101688475	101689058	583	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000104490.19_5_P	ENST00000522951,ENST00000220931	ENSG00000104490.19	NCALD	chr8	101688542	101689406	-	101688542	101689058	516	5	13.165	8.53	16.948	8.043	29.585	11.953	23.702	18.250642	11.680809	25.284964	11.276326	47.923534	16.164714	38.739686	P	11.6715	21.7466666666667	10.0751666666667	0.180908726805838	1	NS	NS
ENSG00000111671.12_1_S	ENST00000523102	ENSG00000111671.12	SPSB2	chr12	6870934	6871319	-	6870934	6871191	257	1	100	100	100	100	100	100	100	14.587134	16.661842	11.971397	11.043856	15.336964	17.501347	15.187585	S	100	100	0	1	1	NS	NS
ENSG00000204764.16_1_P	ENST00000523189	ENSG00000204764.16	RANBP17	chr5	171298761	171299179	+	171298858	171299179	321	2	66.156	67.786	73.778	71.057	74.933	70.705	76.501	13.274251	11.713348	18.344512	14.795275	14.937316	11.798994	18.776015	P	69.69425	74.0463333333333	4.35208333333333	0.135722340781068	1	NS	NS
