APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	K263E_Rep1.PAU	K263E_Rep2.PAU	K263E_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	K263E_Rep1.TPM	K263E_Rep2.TPM	K263E_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	Site	TPM_pass_n	Expression_Pass	WT_mean_PAU	K263E_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000188186.12_1_S	ENST00001047678,ENST00001091196,ENST00000460732,ENST00000341942	ENSG00000188186.12	LAMTOR4	chr7	100153399	100154212	+	100153964	100154212	248	1	100	100	100	100	100	100	53.677909	57.764006	60.376641	53.885543	51.74449	55.386747	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000174165.10_1_S	ENST00001047812,ENST00000310442	ENSG00000174165.10	ZDHHC24	chr11	66535893	66539824	-	66535893	66536649	756	1	100	100	100	100	100	100	10.291297	11.457244	10.498069	13.15958	10.476388	13.217751	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000124225.17_1_S	ENST00001047868,ENST00000265626,ENST00001047869,ENST00001132429	ENSG00000124225.17	PMEPA1	chr20	57648391	57652598	-	57648391	57652052	3661	1	100	100	100	100	100	100	15.665356	13.81854	16.938708	12.750138	12.180854	13.096875	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000137343.20_1_S	ENST00001048211,ENST00000330083	ENSG00000137343.20	ATAT1	chr6	30645894	30646823	+	30646643	30646823	180	1	100	100	100	100	100	100	8.138542	6.489353	6.820862	8.56814	7.650086	6.499429	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000115657.16_1_S	ENST00001048390,ENST00000265316	ENSG00000115657.16	ABCB6	chr2	219209765	219210046	-	219209765	219209937	172	1	100	100	100	100	100	100	28.060175	47.200428	42.566129	35.752623	45.508108	32.630215	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000184432.13_2_D	ENST00001048592,ENST00000333188	ENSG00000184432.13	COPB2	chr3	139357405	139357958	-	139357405	139357862	457	2	31.003	46.946	42.638	32.024	34.857	26.787	38.946751	59.937634	51.755864	41.392529	36.713718	34.733658	D	6	TRUE	31.2226666666667	40.1956666666667	8.973	0.192207692159634	1	NS	NS
ENSG00000184432.13_1_P	ENST00001048592,ENST00000333188,ENST00001048594,ENST00001066017,ENST00001144833	ENSG00000184432.13	COPB2	chr3	139357590	139357958	-	139357590	139357862	272	2	68.997	53.054	57.362	67.976	65.143	73.213	86.676635	67.736139	69.628827	87.861498	68.613694	94.934008	P	6	TRUE	68.7773333333333	59.8043333333333	-8.973	0.192207692159634	1	NS	NS
ENSG00000117362.15_1_S	ENST00001048626,ENST00000369109,ENST00001086963,ENST00001144950,ENST00000360244,ENST00000984405,ENST00001048627	ENSG00000117362.15	APH1A	chr1	150265403	150266656	-	150265403	150265420	17	1	100	100	100	100	100	100	129.261301	136.727706	137.839131	123.542349	127.193902	133.98954	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000197429.13_1_S	ENST00001048632,ENST00001048633	ENSG00000197429.13	IPP	chr1	45697058	45698264	-	45697058	45697189	131	1	100	100	100	100	100	100	7.834342	9.556371	13.033999	10.388321	9.025091	13.403153	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000123130.19_1_S	ENST00001048727,ENST00000336430	ENSG00000123130.19	ACOT9	chrX	23703670	23703982	-	23703670	23703828	158	1	100	100	100	100	100	100	20.141829	20.028761	21.295607	9.331886	15.194898	18.385553	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000138138.16_2_D	ENST00001048827,ENST00000308448	ENSG00000138138.16	ATAD1	chr10	87751845	87754807	-	87751845	87753477	1632	3	21.165	17.959	16.858	20.065	23.561	18.327	54.25193	50.154319	45.529303	46.352036	55.358234	45.56473	D	6	TRUE	20.651	18.6606666666667	-1.99033333333333	0.379556890433658	1	NS	NS
ENSG00000138138.16_3_P	ENST00001048827,ENST00000308448	ENSG00000138138.16	ATAD1	chr10	87753116	87754807	-	87753116	87753477	361	3	71.408	73.142	74.29	71.895	69.004	73.321	183.036343	204.259353	200.642036	166.08596	162.127443	182.291829	P	6	TRUE	71.4066666666667	72.9466666666667	1.54000000000001	0.376805236662939	1	NS	NS
ENSG00000243709.3_1_S	ENST00001049046,ENST00000272134,ENST00001121951,ENST00001141082	ENSG00000243709.3	LEFTY1	chr1	225886281	225887090	-	225886281	225886726	445	1	100	100	100	100	100	100	6.694981	10.527326	12.020728	10.459982	10.28387	10.723094	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000176273.17_1_S	ENST00001049093	ENSG00000176273.17	SLC35G1	chr10	93906251	93909830	+	93906265	93909830	3565	1	100	100	100	100	100	100	4.75776	4.505781	5.265481	5.666464	5.768708	5.631482	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000185303.19_1_S	ENST00001049141,ENST00000372325	ENSG00000185303.19	SFTPA2	chr10	79555851	79557585	-	79555851	79555940	89	1	100	100	100	100	100	100	0.167681	0.152918	0.397847	0.695626	0.398607	0.475008	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000167994.15_1_S	ENST00001049187,ENST00000867935,ENST00000301773	ENSG00000167994.15	RAB3IL1	chr11	61897300	61898360	-	61897300	61898131	831	1	100	100	100	100	100	100	11.325913	16.066917	14.522485	13.353999	13.585013	12.829293	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000143811.22_1_S	ENST00001049188,ENST00000343818	ENSG00000143811.22	PYCR2	chr1	225919877	225920620	-	225919877	225920454	577	1	100	100	100	100	100	100	51.864468	49.48853	49.833135	45.204354	53.82211	50.345648	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000070731.13_1_S	ENST00001049207,ENST00000225276	ENSG00000070731.13	ST6GALNAC2	chr17	76565378	76566271	-	76565378	76566089	711	1	NA	NA	NA	NA	NA	100	0	0	0	0	0	0.176848	S	0	FALSE	100	NA	NA	NA	NA	NS	NS
ENSG00000125378.18_1_S	ENST00001049235,ENST00000245451	ENSG00000125378.18	BMP4	chr14	53949735	53950888	-	53949735	53950031	296	1	100	100	100	100	100	100	0.294562	0.267024	0.278824	0.918648	0.928632	0.279779	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000220205.12_1_S	ENST00001049304,ENST00000316509	ENSG00000220205.12	VAMP2	chr17	8159148	8160871	-	8159148	8160715	1567	1	100	100	100	100	100	100	850.764276	789.37837	789.187919	734.802441	763.346167	727.90973	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000170791.20_2_P	ENST00001049339,ENST00000303759,ENST00000523061,ENST00000523975,ENST00001066100	ENSG00000170791.20	CHCHD7	chr8	56216388	56217503	+	56217435	56217503	68	3	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000170791.20_3_D	ENST00001049339,ENST00000303759,ENST00000523061,ENST00000523975,ENST00001066100	ENSG00000170791.20	CHCHD7	chr8	56216388	56218619	+	56217435	56218619	1184	3	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000117479.17_1_S	ENST00001049501,ENST00000236137,ENST00000976666,ENST00001142495	ENSG00000117479.17	SLC19A2	chr1	169463908	169465977	-	169463908	169465848	1940	1	100	100	100	100	100	100	20.170089	22.861204	27.333905	25.244199	24.82296	22.477476	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000185298.14_1_S	ENST00001049563,ENST00000329214	ENSG00000185298.14	CCDC137	chr17	81670229	81673899	+	81672704	81673899	1195	1	100	100	100	100	100	100	7.843727	8.507138	8.280743	7.659649	6.848432	7.898511	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000138100.16_1_S	ENST00001049701	ENSG00000138100.16	TRIM54	chr2	27306886	27307439	+	27306925	27307439	514	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000167676.7_1_S	ENST00001049896,ENST00000966623,ENST00000301286	ENSG00000167676.7	PLIN4	chr19	4502191	4504785	-	4502191	4502808	617	1	100	100	100	100	100	100	0.636168	0.316414	0.387654	0.623681	0.325123	0.234081	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000076864.23_1_S	ENST00001049903	ENSG00000076864.23	RAP1GAP	chr1	21596220	21597264	-	21596220	21596973	753	1	100	100	100	100	100	100	61.549243	54.584647	46.467653	88.501386	77.109774	69.212313	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000149547.17_2_S	ENST00001049966,ENST00000278903,ENST00000527235,ENST00000534546,ENST00000993146,ENST00000993153,ENST00001121103,ENST00001121104,ENST00001121105,ENST00001144101	ENSG00000149547.17	EI24	chr11	125582345	125584078	+	125583817	125584078	261	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000162576.19_1_S	ENST00001050200,ENST00000445648,ENST00000309212	ENSG00000162576.19	MXRA8	chr1	1352690	1353629	-	1352690	1353022	332	1	100	100	100	100	100	100	8.599452	10.462973	8.183353	4.643757	10.373886	9.494104	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000165802.25_1_D	ENST00001050288,ENST00000265663	ENSG00000165802.25	NSMF	chr9	137447569	137449491	-	137447569	137449393	1824	2	8.713	8.369	8.769	6.899	7.799	6.773	19.066993	19.62716	19.557242	17.160002	18.33894	16.018659	D	6	TRUE	7.157	8.617	1.46	0.032542065410729	1	NS	NS
ENSG00000165802.25_2_P	ENST00001050288,ENST00000981143,ENST00000265663	ENSG00000165802.25	NSMF	chr9	137448224	137449491	-	137448224	137449393	1169	2	91.287	91.631	91.231	93.101	92.201	93.227	199.771337	214.907183	203.460405	231.563806	216.820578	220.493627	P	6	TRUE	92.843	91.383	-1.46000000000001	0.0325420654107293	1	NS	NS
ENSG00000010295.22_1_S	ENST00001050463,ENST00000336604	ENSG00000010295.22	IFFO1	chr12	6539527	6540588	-	6539527	6540482	955	1	100	100	100	100	100	100	26.048799	29.036094	28.620104	32.7896	27.470265	30.290286	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000133878.11_1_S	ENST00001050617,ENST00000256261,ENST00001050619,ENST00001134670	ENSG00000133878.11	DUSP26	chr8	33591331	33592212	-	33591331	33591974	643	1	100	100	100	100	100	100	194.4552	185.255763	203.358081	166.402621	162.818613	158.981536	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000198467.18_1_S	ENST00001050753,ENST00000329305,ENST00001067997,ENST00001050767,ENST00000951577	ENSG00000198467.18	TPM2	chr9	35682013	35683241	-	35682013	35682030	17	1	100	100	100	100	100	100	2.754336	2.505227	4.298906	1.902073	1.452296	4.196245	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000117308.17_1_S	ENST00001051084,ENST00000374497,ENST00001001092,ENST00001051083	ENSG00000117308.17	GALE	chr1	23795603	23796007	-	23795603	23795707	104	1	100	100	100	100	100	100	109.047012	117.955002	98.906582	104.055424	88.605984	87.909659	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000204351.15_1_S	ENST00001051322,ENST00000375394	ENSG00000204351.15	SKIC2	chr6	31969491	31969755	+	31969715	31969755	40	1	100	100	100	100	100	100	34.862497	45.94535	56.439177	62.705576	35.775944	42.729601	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000177889.12_6_D	ENST00001051431,ENST00000318066,ENST00001051432,ENST00001094437,ENST00000550657	ENSG00000177889.12	UBE2N	chr12	93408364	93411299	-	93408364	93410038	1674	6	100	100	99.775	100	99.423	99.569	111.965315	92.276947	61.051207	103.188592	62.912978	106.339748	D	6	TRUE	99.664	99.925	0.260999999999996	0.269158856046712	1	NS	NS
ENSG00000125821.15_1_S	ENST00001051436	ENSG00000125821.15	DTD1	chr20	18763359	18763917	+	18763407	18763917	510	1	100	100	100	100	100	100	261.060769	268.065678	249.714845	273.476875	263.23805	266.12336	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000127954.15_1_S	ENST00001051487,ENST00000380079	ENSG00000127954.15	STEAP4	chr7	88270891	88279628	-	88270891	88276064	5173	1	NA	NA	100	NA	NA	NA	0	0	0.016231	0	0	0	S	0	FALSE	NA	100	NA	NA	NA	NS	NS
ENSG00000160097.22_1_S	ENST00001051497,ENST00001051500,ENST00001051498,ENST00000373471,ENST00001051495	ENSG00000160097.22	FNDC5	chr1	32862267	32864483	-	32862267	32863533	1266	1	100	100	100	100	100	100	17.017991	13.706929	16.357206	14.068566	17.271964	17.047608	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000104951.18_1_S	ENST00001051639,ENST00000341114	ENSG00000104951.18	IL4I1	chr19	49889653	49890600	-	49889653	49889669	16	1	NA	100	100	NA	100	NA	0	0.216067	0.4665	0	0.392154	0	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000115380.22_3_P	ENST00001051890,ENST00000355426	ENSG00000115380.22	EFEMP1	chr2	55866594	55867234	-	55866594	55866995	401	3	0	81.062	65.199	79.153	72.111	68.595	0	11.819045	11.013842	9.896211	11.414006	9.265597	P	5	TRUE	73.2863333333333	48.7536666666667	-24.5326666666667	0.427160190046918	1	NS	NS
ENSG00000168610.19_2_P	ENST00001052205,ENST00000264657	ENSG00000168610.19	STAT3	chr17	42315558	42315800	-	42315558	42315744	186	2	0	0	29.023	0	46.592	35.889	0	0	41.771828	0	55.35374	39.948188	P	3	TRUE	27.4936666666667	9.67433333333333	-17.8193333333333	0.3629857601148	1	NS	NS
ENSG00000106009.18_1_S	ENST00001052258,ENST00000340611,ENST00001002239,ENST00001143335,ENST00000890462	ENSG00000106009.18	BRAT1	chr7	2537876	2538944	-	2537876	2538068	192	1	100	100	100	100	100	100	50.760301	49.29712	38.664779	59.986854	46.530086	42.436473	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000122180.7_1_S	ENST00001052886,ENST00000944761,ENST00000241651	ENSG00000122180.7	MYOG	chr1	203083131	203084031	-	203083131	203083458	327	1	NA	100	NA	NA	100	NA	0	0.208809	0	0	0.365277	0	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000104228.15_1_D	ENST00001053065,ENST00001053066,ENST00000853030,ENST00000305364,ENST00000979559,ENST00001136617	ENSG00000104228.15	TRIM35	chr8	27285411	27288127	-	27285411	27286105	694	3	100	74.204	56.982	40.564	54.706	100	23.393322	20.015615	15.430075	11.6955	14.121283	24.128553	D	6	TRUE	65.09	77.062	11.972	0.616219262551134	1	NS	NS
ENSG00000104228.15_2_D	ENST00001053065,ENST00001053066,ENST00000853030,ENST00000305364,ENST00000979559,ENST00001136617	ENSG00000104228.15	TRIM35	chr8	27285705	27288127	-	27285705	27286105	400	3	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000104228.15_3_P	ENST00001053065,ENST00001053066,ENST00000853030,ENST00000305364,ENST00000979559,ENST00001136617	ENSG00000104228.15	TRIM35	chr8	27285750	27288127	-	27285750	27286105	355	3	0	25.796	43.018	59.436	45.294	0	0	6.957991	11.648761	17.136493	11.691863	0	P	4	TRUE	34.91	22.938	-11.972	0.616219262551134	1	NS	NS
ENSG00000127922.12_1_S	ENST00001053149,ENST00000444799,ENST00001103414,ENST00001103416	ENSG00000127922.12	SEM1	chr7	96649194	96650519	-	96649194	96650362	1168	1	100	100	100	100	100	100	13.735258	12.387543	11.182116	11.136017	10.597559	12.625068	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000166592.15_1_S	ENST00001053383,ENST00001053376,ENST00000299759,ENST00001053384,ENST00001139430,ENST00001053387,ENST00001053377	ENSG00000166592.15	RRAD	chr16	66921684	66923653	-	66921684	66922075	391	1	100	100	100	100	100	100	0.952089	1.594115	0.910388	1.169861	0.760522	0.544022	S	2	TRUE	100	100	0	1	1	NS	NS
ENSG00000120256.13_1_S	ENST00001053676,ENST00000862607,ENST00000239367,ENST00001053675,ENST00001137564	ENSG00000120256.13	LRP11	chr6	149818795	149820703	-	149818795	149819651	856	1	100	100	100	100	100	100	79.026696	71.764436	71.982641	74.485923	73.299101	78.872605	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000144040.15_1_S	ENST00001053985,ENST00000272433,ENST00000982507,ENST00000982509,ENST00001061163,ENST00001061165,ENST00001061167,ENST00001144205	ENSG00000144040.15	SFXN5	chr2	72942035	72945099	-	72942035	72944553	2518	1	100	100	100	100	100	100	9.679887	10.058276	11.094081	8.391002	9.732729	8.677938	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000148943.13_1_S	ENST00001054050,ENST00000974472,ENST00001054048,ENST00000278193	ENSG00000148943.13	LIN7C	chr11	27494897	27498804	-	27494897	27495354	457	1	100	100	100	100	100	100	95.693909	93.682238	95.611122	89.420406	103.731343	91.925994	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000109061.12_1_S	ENST00001054072,ENST00000226207	ENSG00000109061.12	MYH1	chr17	10492306	10492568	-	10492306	10492415	109	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000065427.17_2_P	ENST00001054185,ENST00000302445	ENSG00000065427.17	KARS1	chr16	75627723	75627993	-	75627723	75627894	171	2	98.127	94.542	96.521	98.191	91.381	96.37	180.986056	148.456808	151.702211	185.448108	167.625749	139.679063	P	6	TRUE	95.314	96.3966666666667	1.08266666666665	0.668176593276923	1	NS	NS
ENSG00000198586.16_5_D	ENST00001054495,ENST00000360843,ENST00001054494,ENST00001141893	ENSG00000198586.16	TLK1	chr2	170992713	170993956	-	170992713	170993779	1066	6	12.861	40.251	40.876	21.213	30.072	36.243	9.07713	28.765277	22.7152	14.051538	15.049017	15.891164	D	6	TRUE	29.176	31.3293333333333	2.15333333333333	0.847194810927418	1	NS	NS
ENSG00000198586.16_6_P	ENST00001054495,ENST00000360843,ENST00001054494,ENST00001141893	ENSG00000198586.16	TLK1	chr2	170993563	170993956	-	170993563	170993779	216	6	30.591	14.516	0	35.748	0	0	21.590721	10.373459	0	23.679712	0	0	P	3	TRUE	11.916	15.0356666666667	3.11966666666667	0.844527422691185	1	NS	NS
ENSG00000144455.16_1_S	ENST00001054549,ENST00000272902	ENSG00000144455.16	SUMF1	chr3	4361144	4362254	-	4361144	4362143	999	1	100	100	100	100	100	100	2.84599	4.993517	6.762598	2.103563	2.593654	6.64549	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000205531.16_1_S	ENST00001054647,ENST00001008126,ENST00000448187,ENST00001083674,ENST00001083675,ENST00000867767	ENSG00000205531.16	NAP1L4	chr11	2944436	2949264	-	2944436	2945498	1062	1	100	100	100	100	100	100	42.036035	40.298848	41.105893	40.319944	42.797714	41.978098	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000157110.18_1_P	ENST00001054756,ENST00001054757	ENSG00000157110.18	RBPMS	chr8	30570636	30570996	+	30570730	30570996	266	2	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000157110.18_2_D	ENST00001054756,ENST00001054757	ENSG00000157110.18	RBPMS	chr8	30570636	30572261	+	30570730	30572261	1531	2	100	100	100	100	100	100	0.411659	0.843361	2.280868	0.418039	0.63941	1.699943	D	2	TRUE	100	100	0	1	1	NS	NS
ENSG00000129636.15_1_D	ENST00001054775,ENST00000320640,ENST00000544001,ENST00000868205,ENST00000983993,ENST00000983994,ENST00001054777,ENST00001133250	ENSG00000129636.15	ITFG1	chr16	47154386	47155778	-	47154386	47155669	1283	2	100	100	100	100	100	100	140.111843	133.168443	135.069665	144.291874	150.040902	136.033398	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000129636.15_2_P	ENST00001054775,ENST00001054781,ENST00000320640,ENST00000544001,ENST00000868205,ENST00000983993,ENST00000983994,ENST00001054777,ENST00001133250	ENSG00000129636.15	ITFG1	chr16	47155363	47155778	-	47155363	47155669	306	2	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000101460.15_1_S	ENST00001054806,ENST00001087539,ENST00000360668,ENST00001120566,ENST00001131905,ENST00001127498	ENSG00000101460.15	MAP1LC3A	chr20	34559346	34560345	+	34559909	34560345	436	1	100	100	100	100	100	100	216.774159	223.138768	206.837749	201.765632	194.809957	189.791249	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000111361.15_1_S	ENST00001054851,ENST00000424014	ENSG00000111361.15	EIF2B1	chr12	123621022	123621920	-	123621022	123621487	465	1	100	100	100	100	100	100	74.210206	65.232779	71.697515	70.349483	66.026749	72.256757	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000118729.17_1_S	ENST00001054856,ENST00000261448	ENSG00000118729.17	CASQ2	chr1	115700016	115701426	-	115700016	115701240	1224	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000100564.11_1_S	ENST00001055114,ENST00000216452,ENST00000996296,ENST00001136074	ENSG00000100564.11	PIGH	chr14	67589310	67590172	-	67589310	67590079	769	1	100	100	100	100	100	100	46.183974	48.479377	49.682497	35.241523	48.611074	48.458927	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000154845.18_1_S	ENST00001055241,ENST00000400555,ENST00001055243,ENST00001132499,ENST00001055287,ENST00001055286	ENSG00000154845.18	PPP4R1	chr18	9546790	9548278	-	9546790	9547788	998	1	100	100	100	100	100	100	67.078901	65.592192	58.204073	68.32719	54.690927	69.167158	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000169020.12_1_S	ENST00001055493,ENST00000304312,ENST00000895154,ENST00000932115,ENST00001072986	ENSG00000169020.12	ATP5ME	chr4	672437	673401	-	672437	672499	62	1	100	100	100	100	100	100	5.131375	4.081893	2.610399	4.293768	3.555367	2.922121	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000100294.15_2_P	ENST00001055570,ENST00001055571,ENST00000976138,ENST00000976139,ENST00000290429,ENST00000327555,ENST00000891956,ENST00001055568,ENST00001135231	ENSG00000100294.15	MCAT	chr22	43132882	43133486	-	43132882	43133042	160	2	77.873	70.016	81.488	68.978	78.04	77.304	36.257708	37.826227	43.454452	31.134495	31.710315	38.723337	P	6	TRUE	74.774	76.459	1.685	0.725313190570754	1	NS	NS
ENSG00000141576.18_1_S	ENST00001055690	ENSG00000141576.18	RNF157	chr17	76162760	76163460	-	76162760	76163412	652	1	100	100	100	100	100	100	0.72161	1.649293	0.671294	1.123047	1.725793	1.984667	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000196260.6_1_S	ENST00001055695,ENST00000359086,ENST00001126599,ENST00001140188	ENSG00000196260.6	SFTA2	chr6	30931352	30931574	-	30931352	30931377	25	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000052126.19_1_S	ENST00001055927	ENSG00000052126.19	PLEKHA5	chr12	19375530	19376400	+	19375565	19376400	835	1	100	100	100	100	100	100	67.761058	60.252447	63.012641	63.263929	66.120001	51.04034	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000100416.17_1_S	ENST00001055962,ENST00000381019,ENST00000645190,ENST00001001540,ENST00001055976,ENST00001132163	ENSG00000100416.17	TRMU	chr22	46350345	46357340	+	46357006	46357340	334	1	100	100	100	100	100	100	11.268564	10.080336	9.434248	12.96777	9.296194	9.583256	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000130822.18_1_S	ENST00001056031	ENSG00000130822.18	PNCK	chrX	153669732	153670130	-	153669732	153670016	284	1	100	100	100	100	100	100	136.495728	107.854548	90.197067	87.268351	91.887687	71.400124	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000256043.7_3_D	ENST00001056065,ENST00000859966,ENST00000433477,ENST00000680553	ENSG00000256043.7	CTSO	chr4	155924117	155928428	-	155924117	155925624	1507	3	100	100	100	100	100	100	0.949155	1.457748	1.817758	0.210248	1.063735	1.352688	D	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000213614.13_2_D	ENST00001056183,ENST00000268097,ENST00001056184,ENST00001103271	ENSG00000213614.13	HEXA	chr15	72343434	72344140	-	72343434	72344076	642	3	13.912	27.872	7.679	9.992	18.612	13.316	9.672018	15.284221	4.145656	6.981471	8.752805	9.878313	D	6	TRUE	13.9733333333333	16.4876666666667	2.51433333333333	0.726525552720454	1	NS	NS
ENSG00000213614.13_3_P	ENST00001056183,ENST00000268097,ENST00001056184,ENST00001103271	ENSG00000213614.13	HEXA	chr15	72343884	72344140	-	72343884	72344076	192	3	69.566	48.738	65.977	71.308	61.947	72.921	48.363686	26.72662	35.619474	49.821203	29.131729	54.093945	P	6	TRUE	68.7253333333333	61.427	-7.29833333333334	0.389014754262242	1	NS	NS
ENSG00000138829.16_1_S	ENST00001056246	ENSG00000138829.16	FBN2	chr5	128328086	128328821	-	128328086	128328645	559	1	NA	NA	NA	NA	NA	100	0	0	0	0	0	0.280991	S	0	FALSE	100	NA	NA	NA	NA	NS	NS
ENSG00000148229.15_1_S	ENST00001056332,ENST00000374169	ENSG00000148229.15	POLE3	chr9	113407234	113408983	-	113407234	113408810	1576	1	100	100	100	100	100	100	79.831411	87.065547	80.786182	74.345722	76.953505	81.175249	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000197043.17_1_S	ENST00001056420,ENST00000354546	ENSG00000197043.17	ANXA6	chr5	151101104	151101507	-	151101104	151101243	139	1	100	100	100	100	100	100	13.402512	11.279966	20.654779	19.027899	14.522479	25.722095	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000115461.7_3_P	ENST00001056435,ENST00000233813	ENSG00000115461.7	IGFBP5	chr2	216672386	216676882	-	216672386	216673374	988	3	0	55.903	0	0	0	44.023	0	9.088566	0	0	0	17.189504	P	2	TRUE	14.6743333333333	18.6343333333333	3.96	0.875926193450103	1	NS	NS
